model,filename,tm_watertight,tm_manifold_edge_ratio,pml_edges,pml_nm_edges,pml_boundary_edges,pml_manifold_edge_ratio,pml_watertight,pml_two_manifold,pml_error,wt_match,manif_match,wt_note,manif_note
Hunyuan3D-2,A_cartoon_house_with_red_roof.glb,False,0.807300,66397.000000,0.000000,12794.000000,0.807311,False,False,,True,True,OK,OK
Hunyuan3D-2,A_castle_made_of_cardboard.glb,False,0.731500,69306.000000,0.000000,18612.000000,0.731452,False,False,,True,True,OK,OK
Hunyuan3D-2,A_heart_made_of_wood.glb,False,0.872000,64104.000000,0.000000,8208.000000,0.871958,False,False,,True,True,OK,OK
Hunyuan3D-2,A_photo_of_a_Japanese_Porcelain_Imari_vase_on_the_ground_below_a_wooden_chair.glb,False,0.884100,63692.000000,0.000000,7384.000000,0.884067,False,False,,True,True,OK,OK
Hunyuan3D-2,A_photo_of_a_Ming_Dynasty_vase_on_a_leather_topped_table.glb,False,0.894900,63328.000000,0.000000,6656.000000,0.894896,False,False,,True,True,OK,OK
Hunyuan3D-2,A_photograph_of_a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,False,0.839900,65221.000000,0.000000,10442.000000,0.839898,False,False,,True,True,OK,OK
Hunyuan3D-2,A_rhino_beetle_this_size_of_a_tank_grapples_a_real_life_passenger_airplane_on_the_tarmac.glb,False,0.791500,66984.000000,0.000000,13968.000000,0.791473,False,False,,True,True,OK,OK
Hunyuan3D-2,Anubis_wearing_sunglasses_and_sitting_astride_a_hog_motorcyle.glb,False,0.761200,68136.000000,0.000000,16272.000000,0.761184,False,False,,True,True,OK,OK
Hunyuan3D-2,The_Oriental_Pearl.glb,False,0.812800,66195.000000,0.000000,12390.000000,0.812826,False,False,,True,True,OK,OK
Hunyuan3D-2,a_Christmas_tree.glb,False,0.569900,76436.000000,0.000000,32872.000000,0.569941,False,False,,True,True,OK,OK
Hunyuan3D-2,a_baby_penguin.glb,False,0.862200,64440.000000,0.000000,8880.000000,0.862197,False,False,,True,True,OK,OK
Hunyuan3D-2,a_baby_penguin_wearing_a_blue_hat.glb,False,0.814700,66125.000000,0.000000,12250.000000,0.814745,False,False,,True,True,OK,OK
Hunyuan3D-2,a_ball.glb,False,0.975700,60739.000000,0.000000,1478.000000,0.975666,False,True,,True,True,OK,OK
Hunyuan3D-2,a_bamboo_ladder.glb,False,0.812100,66223.000000,0.000000,12446.000000,0.812059,False,False,,True,True,OK,OK
Hunyuan3D-2,a_barred_owl_peeking_out_from_dense_tree_branches.glb,False,0.677900,71516.000000,0.000000,23032.000000,0.677946,False,False,,True,True,OK,OK
Hunyuan3D-2,a_bird.glb,False,0.761800,68113.000000,0.000000,16226.000000,0.761778,False,False,,True,True,OK,OK
Hunyuan3D-2,a_black_baseball_hat.glb,False,0.854300,64713.000000,0.000000,9426.000000,0.854341,False,False,,True,True,OK,OK
Hunyuan3D-2,a_black_t-shirt_with_the_peace_sign_on_it.glb,False,0.888400,63547.000000,0.000000,7094.000000,0.888366,False,False,,True,True,OK,OK
Hunyuan3D-2,a_bloody_mary_cocktail.glb,False,0.684400,71243.000000,0.000000,22486.000000,0.684376,False,False,,True,True,OK,OK
Hunyuan3D-2,a_blue_t-shirt_with_a_dinosaur_on_it.glb,False,0.879200,63856.000000,0.000000,7712.000000,0.879228,False,False,,True,True,OK,OK
Hunyuan3D-2,a_boat.glb,False,0.785700,67199.000000,0.000000,14398.000000,0.785741,False,False,,True,True,OK,OK
Hunyuan3D-2,a_bookshelf_with_ten_books_stacked_vertically.glb,False,0.870300,64160.000000,0.000000,8320.000000,0.870324,False,False,,True,True,OK,OK
Hunyuan3D-2,a_bowl.glb,False,0.920200,62493.000000,0.000000,4986.000000,0.920215,False,False,,True,True,OK,OK
Hunyuan3D-2,a_bundle_of_blue_and_yellow_flowers_in_a_vase.glb,False,0.463600,81989.000000,0.000000,43978.000000,0.463611,False,False,,True,True,OK,OK
Hunyuan3D-2,a_capybara_made_of_voxels_sitting_in_a_field.glb,False,0.834700,65405.000000,0.000000,10810.000000,0.834722,False,False,,True,True,OK,OK
Hunyuan3D-2,a_cardboard_spaceship.glb,False,0.798000,66741.000000,0.000000,13482.000000,0.797995,False,False,,True,True,OK,OK
Hunyuan3D-2,a_cat.glb,False,0.760300,68170.000000,0.000000,16340.000000,0.760305,False,False,,True,True,OK,OK
Hunyuan3D-2,a_cat_statue.glb,False,0.943300,61751.000000,0.000000,3502.000000,0.943288,False,False,,True,True,OK,OK
Hunyuan3D-2,a_chest.glb,False,0.883500,63710.000000,0.000000,7420.000000,0.883535,False,False,,True,True,OK,OK
Hunyuan3D-2,a_coffee_maker.glb,False,0.882800,63735.000000,0.000000,7470.000000,0.882796,False,False,,True,True,OK,OK
Hunyuan3D-2,a_coffee_table.glb,False,0.883700,63705.000000,0.000000,7410.000000,0.883683,False,False,,True,True,OK,OK
Hunyuan3D-2,a_fish.glb,False,0.818000,66007.000000,0.000000,12014.000000,0.817989,False,False,,True,True,OK,OK
Hunyuan3D-2,a_fish_without_eyes.glb,False,0.854700,64701.000000,0.000000,9402.000000,0.854685,False,False,,True,True,OK,OK
Hunyuan3D-2,a_fox.glb,False,0.736400,69107.000000,0.000000,18214.000000,0.736438,False,False,,True,True,OK,OK
Hunyuan3D-2,a_friendly_car.glb,False,0.817800,66014.000000,0.000000,12028.000000,0.817796,False,False,,True,True,OK,OK
Hunyuan3D-2,a_green_pepper.glb,False,0.847400,64956.000000,0.000000,9912.000000,0.847404,False,False,,True,True,OK,OK
Hunyuan3D-2,a_half-full_pitcher_of_stout.glb,False,0.860700,64492.000000,0.000000,8984.000000,0.860696,False,False,,True,True,OK,OK
Hunyuan3D-2,a_hammer.glb,False,0.929100,62205.000000,0.000000,4410.000000,0.929105,False,False,,True,True,OK,OK
Hunyuan3D-2,a_handpalm.glb,False,0.841900,65149.000000,0.000000,10298.000000,0.841932,False,False,,True,True,OK,OK
Hunyuan3D-2,a_hat.glb,False,0.894700,63333.000000,0.000000,6666.000000,0.894747,False,False,,True,True,OK,OK
Hunyuan3D-2,a_horse_without_a_rider.glb,False,0.774000,67645.000000,0.000000,15290.000000,0.773967,False,False,,True,True,OK,OK
Hunyuan3D-2,a_house.glb,False,0.821300,65886.000000,0.000000,11772.000000,0.821328,False,False,,True,True,OK,OK
Hunyuan3D-2,a_house_with_no_windows.glb,False,0.867800,64248.000000,0.000000,8496.000000,0.867762,False,False,,True,True,OK,OK
Hunyuan3D-2,a_knight_holding_a_long_sword.glb,False,0.808900,66339.000000,0.000000,12678.000000,0.808891,False,False,,True,True,OK,OK
Hunyuan3D-2,a_koi_fish_flying_in_the_sky.glb,False,0.808800,66342.000000,0.000000,12684.000000,0.808809,False,False,,True,True,OK,OK
Hunyuan3D-2,a_large_blue_box.glb,False,0.860100,64513.000000,0.000000,9026.000000,0.860090,False,False,,True,True,OK,OK
Hunyuan3D-2,a_large_open_book.glb,False,0.838100,65285.000000,0.000000,10570.000000,0.838095,False,False,,True,True,OK,OK
Hunyuan3D-2,a_large_present_with_a_red_ribbon.glb,False,0.777600,67506.000000,0.000000,15012.000000,0.777620,False,False,,True,True,OK,OK
Hunyuan3D-2,a_large_stone_pedestal_without_a_statue_of_a_horse_on_it.glb,False,0.857200,64614.000000,0.000000,9228.000000,0.857183,False,False,,True,True,OK,OK
Hunyuan3D-2,a_light_shining_on_a_giraffe_in_a_street.glb,False,0.825800,65725.000000,0.000000,11450.000000,0.825789,False,False,,True,True,OK,OK
Hunyuan3D-2,a_long-island_ice_tea_cocktail.glb,False,0.858300,64575.000000,0.000000,9150.000000,0.858304,False,False,,True,True,OK,OK
Hunyuan3D-2,a_margarita.glb,False,0.800100,66662.000000,0.000000,13324.000000,0.800126,False,False,,True,True,OK,OK
Hunyuan3D-2,a_metallic_blue_sphere_to_the_left_of_a_brown_cardboard_box.glb,False,0.932400,62098.000000,0.000000,4196.000000,0.932429,False,False,,True,True,OK,OK
Hunyuan3D-2,a_milk_container_on_a_table.glb,False,0.884300,63684.000000,0.000000,7368.000000,0.884304,False,False,,True,True,OK,OK
Hunyuan3D-2,a_monarch_butterfly.glb,False,0.772600,67697.000000,0.000000,15394.000000,0.772604,False,False,,True,True,OK,OK
Hunyuan3D-2,a_mountain.glb,False,0.871600,64117.000000,0.000000,8234.000000,0.871579,False,False,,True,True,OK,OK
Hunyuan3D-2,a_nerdy_bear_wearing_glasses_and_a_bowtie.glb,False,0.793100,66924.000000,0.000000,13848.000000,0.793079,False,False,,True,True,OK,OK
Hunyuan3D-2,a_painting_of_an_ornate_treasure_chest_with_a_broad_sword_propped_up_against_it.glb,False,0.804500,66499.000000,0.000000,12998.000000,0.804538,False,False,,True,True,OK,OK
Hunyuan3D-2,a_pair_of_headphones_on_a_statue_of_a_horse.glb,False,0.822400,65846.000000,0.000000,11692.000000,0.822434,False,False,,True,True,OK,OK
Hunyuan3D-2,a_pickup_truck.glb,False,0.825200,65748.000000,0.000000,11496.000000,0.825151,False,False,,True,True,OK,OK
Hunyuan3D-2,a_pig_in_a_forest.glb,False,0.879800,63838.000000,0.000000,7676.000000,0.879758,False,False,,True,True,OK,OK
Hunyuan3D-2,a_plant.glb,False,0.669500,71876.000000,0.000000,23752.000000,0.669542,False,False,,True,True,OK,OK
Hunyuan3D-2,a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,False,0.839900,65222.000000,0.000000,10444.000000,0.839870,False,False,,True,True,OK,OK
Hunyuan3D-2,a_pumpkin.glb,False,0.913900,62700.000000,0.000000,5400.000000,0.913876,False,False,,True,True,OK,OK
Hunyuan3D-2,a_rabbit_with_white_fur_and_black-tipped_ears.glb,False,0.866200,64303.000000,0.000000,8606.000000,0.866165,False,False,,True,True,OK,OK
Hunyuan3D-2,a_red_sphere_on_top_of_a_yellow_box.glb,False,0.897200,63251.000000,0.000000,6502.000000,0.897203,False,False,,True,True,OK,OK
Hunyuan3D-2,a_red_sports_car_on_the_road.glb,False,0.799000,66702.000000,0.000000,13404.000000,0.799047,False,False,,True,True,OK,OK
Hunyuan3D-2,a_robot.glb,False,0.788700,67086.000000,0.000000,14172.000000,0.788749,False,False,,True,True,OK,OK
Hunyuan3D-2,a_shoe.glb,False,0.850400,64852.000000,0.000000,9704.000000,0.850367,False,False,,True,True,OK,OK
Hunyuan3D-2,a_small_house.glb,False,0.824800,65761.000000,0.000000,11522.000000,0.824790,False,False,,True,True,OK,OK
Hunyuan3D-2,a_snowy_owl_standing_in_a_grassy_field.glb,False,0.753200,68446.000000,0.000000,16892.000000,0.753207,False,False,,True,True,OK,OK
Hunyuan3D-2,a_store_front.glb,False,0.889600,63506.000000,0.000000,7012.000000,0.889585,False,False,,True,True,OK,OK
Hunyuan3D-2,a_sunken_submarine_at_the_bottom_of_the_ocean.glb,False,0.784600,67243.000000,0.000000,14486.000000,0.784572,False,False,,True,True,OK,OK
Hunyuan3D-2,a_sweatshirt.glb,False,0.900500,63142.000000,0.000000,6284.000000,0.900478,False,False,,True,True,OK,OK
Hunyuan3D-2,a_thumbnail_image_of_an_ice_cream_cone.glb,False,0.877600,63913.000000,0.000000,7826.000000,0.877552,False,False,,True,True,OK,OK
Hunyuan3D-2,a_trash_bin.glb,False,0.840100,65213.000000,0.000000,10426.000000,0.840124,False,False,,True,True,OK,OK
Hunyuan3D-2,a_wooden_post.glb,False,0.864400,64365.000000,0.000000,8730.000000,0.864367,False,False,,True,True,OK,OK
Hunyuan3D-2,an_abstract_painting_of_a_spaceship.glb,False,0.808000,66370.000000,0.000000,12740.000000,0.808046,False,False,,True,True,OK,OK
Hunyuan3D-2,an_aerial_view_of_the_Great_Pyramid.glb,False,0.796400,66801.000000,0.000000,13602.000000,0.796380,False,False,,True,True,OK,OK
Hunyuan3D-2,an_antique_chest.glb,False,0.863900,64380.000000,0.000000,8760.000000,0.863933,False,False,,True,True,OK,OK
Hunyuan3D-2,an_antique_chest_with_three_drawers.glb,False,0.831100,65536.000000,0.000000,11072.000000,0.831055,False,False,,True,True,OK,OK
Hunyuan3D-2,an_armchair.glb,False,0.875300,63990.000000,0.000000,7980.000000,0.875293,False,False,,True,True,OK,OK
Hunyuan3D-2,an_avocado.glb,False,0.936300,61974.000000,0.000000,3948.000000,0.936296,False,False,,True,True,OK,OK
Hunyuan3D-2,an_elephant.glb,False,0.875900,63968.000000,0.000000,7936.000000,0.875938,False,False,,True,True,OK,OK
Hunyuan3D-2,an_emoji_of_a_baby_penguin_wearing_a_blue_hat.glb,False,0.747800,68658.000000,0.000000,17316.000000,0.747793,False,False,,True,True,OK,OK
Hunyuan3D-2,an_illustration_of_a_teapot.glb,False,0.888100,63556.000000,0.000000,7112.000000,0.888099,False,False,,True,True,OK,OK
Hunyuan3D-2,an_orange.glb,False,0.884900,63665.000000,0.000000,7330.000000,0.884866,False,False,,True,True,OK,OK
Hunyuan3D-2,an_ornate_gold_harp.glb,False,0.815100,66112.000000,0.000000,12224.000000,0.815102,False,False,,True,True,OK,OK
Hunyuan3D-2,an_ostrich.glb,False,0.571100,76382.000000,0.000000,32764.000000,0.571051,False,False,,True,True,OK,OK
Hunyuan3D-2,an_owl_standing_on_a_wire.glb,False,0.614000,74349.000000,0.000000,28698.000000,0.614010,False,False,,True,True,OK,OK
Hunyuan3D-2,artificial_intelligence.glb,False,0.659100,72328.000000,0.000000,24656.000000,0.659109,False,False,,True,True,OK,OK
Hunyuan3D-2,beer.glb,False,0.928900,62213.000000,0.000000,4426.000000,0.928857,False,False,,True,True,OK,OK
Hunyuan3D-2,black_hi-top_sneakers.glb,False,0.853300,64750.000000,0.000000,9500.000000,0.853282,False,False,,True,True,OK,OK
Hunyuan3D-2,bond.glb,False,0.913100,62725.000000,0.000000,5450.000000,0.913113,False,False,,True,True,OK,OK
Hunyuan3D-2,chair.glb,False,0.866000,64307.000000,0.000000,8614.000000,0.866049,False,False,,True,True,OK,OK
Hunyuan3D-2,feeling.glb,False,0.863500,64395.000000,0.000000,8790.000000,0.863499,False,False,,True,True,OK,OK
Hunyuan3D-2,insight.glb,False,0.891000,63460.000000,0.000000,6920.000000,0.890955,False,False,,True,True,OK,OK
Hunyuan3D-2,life.glb,False,0.893500,63376.000000,0.000000,6752.000000,0.893461,False,False,,True,True,OK,OK
Hunyuan3D-2,metal.glb,False,0.717700,69859.000000,0.000000,19718.000000,0.717746,False,False,,True,True,OK,OK
Hunyuan3D-2,molecule.glb,False,0.886900,63597.000000,0.000000,7194.000000,0.886881,False,False,,True,True,OK,OK
Hunyuan3D-2.1,A_cartoon_house_with_red_roof.glb,False,0.789800,67047.000000,0.000000,14094.000000,0.789789,False,False,,True,True,OK,OK
Hunyuan3D-2.1,A_castle_made_of_cardboard.glb,False,0.744600,68785.000000,0.000000,17570.000000,0.744566,False,False,,True,True,OK,OK
Hunyuan3D-2.1,A_heart_made_of_wood.glb,False,0.798400,66727.000000,0.000000,13454.000000,0.798372,False,False,,True,True,OK,OK
Hunyuan3D-2.1,A_photo_of_a_Japanese_Porcelain_Imari_vase_on_the_ground_below_a_wooden_chair.glb,False,0.920600,62482.000000,0.000000,4964.000000,0.920553,False,False,,True,True,OK,OK
Hunyuan3D-2.1,A_photo_of_a_Ming_Dynasty_vase_on_a_leather_topped_table.glb,False,0.876800,63940.000000,0.000000,7880.000000,0.876759,False,False,,True,True,OK,OK
Hunyuan3D-2.1,A_photograph_of_a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,False,0.743400,68831.000000,0.000000,17662.000000,0.743401,False,False,,True,True,OK,OK
Hunyuan3D-2.1,A_rhino_beetle_this_size_of_a_tank_grapples_a_real_life_passenger_airplane_on_the_tarmac.glb,False,0.768800,67842.000000,0.000000,15684.000000,0.768816,False,False,,True,True,OK,OK
Hunyuan3D-2.1,Anubis_wearing_sunglasses_and_sitting_astride_a_hog_motorcyle.glb,False,0.753500,68434.000000,0.000000,16868.000000,0.753514,False,False,,True,True,OK,OK
Hunyuan3D-2.1,The_Oriental_Pearl.glb,False,0.789600,67054.000000,0.000000,14108.000000,0.789602,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_Christmas_tree.glb,False,0.453200,82575.000000,0.000000,45150.000000,0.453224,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_baby_penguin.glb,False,0.883800,63700.000000,0.000000,7400.000000,0.883830,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_baby_penguin_wearing_a_blue_hat.glb,False,0.899200,63184.000000,0.000000,6368.000000,0.899215,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_ball.glb,False,0.885200,63653.000000,0.000000,7306.000000,0.885221,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_bamboo_ladder.glb,False,0.821800,65868.000000,0.000000,11736.000000,0.821825,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_barred_owl_peeking_out_from_dense_tree_branches.glb,False,0.898200,63219.000000,0.000000,6438.000000,0.898164,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_bird.glb,False,0.867100,64271.000000,0.000000,8542.000000,0.867094,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_black_baseball_hat.glb,False,0.897900,63228.000000,0.000000,6456.000000,0.897893,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_black_t-shirt_with_the_peace_sign_on_it.glb,False,0.894300,63347.000000,0.000000,6694.000000,0.894328,False,True,,True,True,OK,OK
Hunyuan3D-2.1,a_bloody_mary_cocktail.glb,False,0.972600,60834.000000,0.000000,1668.000000,0.972581,False,True,,True,True,OK,OK
Hunyuan3D-2.1,a_blue_t-shirt_with_a_dinosaur_on_it.glb,False,0.888900,63529.000000,0.000000,7058.000000,0.888901,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_boat.glb,False,0.788700,67087.000000,0.000000,14174.000000,0.788722,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_bookshelf_with_ten_books_stacked_vertically.glb,False,0.847100,64966.000000,0.000000,9932.000000,0.847120,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_bowl.glb,False,0.942600,61773.000000,0.000000,3546.000000,0.942596,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_bundle_of_blue_and_yellow_flowers_in_a_vase.glb,False,0.777600,67508.000000,0.000000,15016.000000,0.777567,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_capybara_made_of_voxels_sitting_in_a_field.glb,False,0.807600,66386.000000,0.000000,12772.000000,0.807610,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_cardboard_spaceship.glb,False,0.747900,46540.000000,0.000000,11732.000000,0.747916,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_cat.glb,False,0.767800,67881.000000,0.000000,15762.000000,0.767800,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_cat_statue.glb,False,0.906400,62946.000000,0.000000,5892.000000,0.906396,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_chest.glb,False,0.846800,64978.000000,0.000000,9956.000000,0.846779,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_coffee_maker.glb,False,0.861400,64469.000000,0.000000,8938.000000,0.861360,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_coffee_table.glb,False,0.838000,65287.000000,0.000000,10574.000000,0.838038,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_fish.glb,False,0.840600,65197.000000,0.000000,10394.000000,0.840575,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_fish_without_eyes.glb,False,0.814000,66152.000000,0.000000,12304.000000,0.814004,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_fox.glb,False,0.781100,67373.000000,0.000000,14746.000000,0.781129,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_friendly_car.glb,False,0.806900,66413.000000,0.000000,12826.000000,0.806875,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_green_pepper.glb,False,0.880700,63805.000000,0.000000,7610.000000,0.880730,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_half-full_pitcher_of_stout.glb,False,0.904100,63022.000000,0.000000,6044.000000,0.904097,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_hammer.glb,False,0.883700,63703.000000,0.000000,7406.000000,0.883742,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_handpalm.glb,False,0.922100,62433.000000,0.000000,4866.000000,0.922060,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_hat.glb,False,0.857400,64607.000000,0.000000,9214.000000,0.857384,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_horse_without_a_rider.glb,False,0.741700,68897.000000,0.000000,17794.000000,0.741730,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_house.glb,False,0.803300,66543.000000,0.000000,13086.000000,0.803345,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_house_with_no_windows.glb,False,0.812100,66223.000000,0.000000,12446.000000,0.812059,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_knight_holding_a_long_sword.glb,False,0.778200,67483.000000,0.000000,14966.000000,0.778226,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_koi_fish_flying_in_the_sky.glb,False,0.796600,66791.000000,0.000000,13582.000000,0.796649,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_large_blue_box.glb,False,0.901200,63117.000000,0.000000,6234.000000,0.901231,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_large_open_book.glb,False,0.795000,66854.000000,0.000000,13708.000000,0.794956,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_large_present_with_a_red_ribbon.glb,False,0.802800,66562.000000,0.000000,13124.000000,0.802830,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_large_stone_pedestal_without_a_statue_of_a_horse_on_it.glb,False,0.845900,65004.000000,4.000000,10016.000000,0.845856,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_light_shining_on_a_giraffe_in_a_street.glb,False,0.808800,66342.000000,0.000000,12684.000000,0.808809,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_long-island_ice_tea_cocktail.glb,False,0.882500,63745.000000,0.000000,7490.000000,0.882501,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_margarita.glb,False,0.889900,63497.000000,0.000000,6994.000000,0.889853,False,False,,True,True,OK,OK
Hunyuan3D-2.1,a_metallic_blue_sphere_to_the_left_of_a_brown_cardboard_box.glb,False,0.920600,62482.000000,0.000000,4964.000000,0.920553,False,False,,True,True,OK,OK
